event,i,id,name,status,mother1,mother2,px,py,pz,E,m,pT,eta,phi,charge,isFinal
453,7,13,mu-,42,1,0,9.788905797e-13,2.99318903e-12,6999.999722,6999.999722,0,3.149191537e-12,36.03068792,1.254721017,-1,0
453,8,-13,mu+,41,2,0,-9.788767019e-13,-2.99318903e-12,-6999.999999,6999.999999,0,3.149187223e-12,-36.03068933,-1.886867448,1,0
453,9,-24,W-,44,5,5,-5250.430267,4240.240935,1851.217835,6998.585941,80.84876885,6748.826651,0.2709738548,2.462235469,-1,0
453,10,24,W+,44,6,6,5250.321054,-4240.574879,-1847.461656,6997.640929,74.28005556,6748.951509,-0.2704321907,-0.6794058462,1,0
453,11,22,gamma,1,8,0,0.1092125653,0.3339436904,-3.756456019,3.772851388,0,0.3513485062,-3.064779713,1.254721451,0,1
453,12,22,gamma,1,1,0,0,0,0.0002779458255,0.0002779458255,0,0,38.5567647,0,0,1
453,13,22,gamma,1,2,0,0,0,-1.294232788e-06,1.294232788e-06,0,0,-33.18725656,0,0,1
453,14,15,tau-,23,9,0,-3247.801024,2645.080135,1112.386953,4333.828366,1.77682,4188.634671,0.2625460369,2.458119552,-1,0
453,15,-16,nu_taubar,23,9,0,-2002.629243,1595.1608,738.8308817,2664.757575,0,2560.285504,0.2847115262,2.468969155,0,0
453,16,15,tau-,1,14,0,-3247.801024,2645.080135,1112.386953,4333.828366,1.77682,4188.634671,0.2625460369,2.458119552,-1,1
453,17,22,gamma,1,14,0,-4.890287169e-09,3.979557671e-09,1.673008681e-09,6.523093277e-09,0,6.304901891e-09,0.2623312615,2.458512978,0,1
453,18,-16,nu_taubar,1,15,15,-2002.629243,1595.1608,738.8308817,2664.757575,0,2560.285504,0.2847115262,2.468969155,0,1
453,19,-11,e+,1,10,0,4510.775229,-3610.32933,-1576.449509,5988.886716,0.000511,5777.67869,-0.2695747999,-0.6749719379,1,1
453,20,12,nu_e,1,10,0,739.5458245,-630.2455488,-271.0121464,1008.754213,0,971.6673702,-0.2754192741,-0.7057734928,0,1
454,0,90,system,11,0,0,0,0,0,14000,14000,0,inf,0,0,0
454,1,13,mu-,4,0,0,0,0,6999.999999,7000,0.10566,0,55.59851447,0,-1,0
454,2,-13,mu+,4,0,0,0,0,-6999.999999,7000,0.10566,0,-55.59851447,0,1,0
454,3,13,mu-,21,1,0,0,0,6999.999997,6999.999997,0,0,55.59851447,0,-1,0
454,4,-13,mu+,21,2,0,0,0,-6999.999969,6999.999969,0,0,-55.59851446,0,1,0
454,5,-24,W-,22,3,4,934.6748932,-984.4652185,-182.5877558,1372.148239,81.6307524,1357.493618,-0.1341012942,-0.8113364251,-1,0
454,6,24,W+,22,3,4,-934.6748932,984.4652185,182.5877839,12627.85173,12553.34665,1357.493618,0.1341013148,2.330256228,1,0
454,7,-24,W-,51,5,0,934.6033005,-984.4170478,-182.5754558,1372.063275,81.6307524,1357.40939,-0.1341005852,-0.8113502402,-1,0
454,8,22,gamma,1,5,0,0.07020989028,-0.04671419105,-0.01202980226,0.08518427367,0,0.08433056586,-0.1421711314,-0.5870909115,0,1
454,9,24,W+,52,6,6,-934.6735104,984.463762,182.5875138,12627.85151,12553.34665,1357.491609,0.1341013148,2.330256228,1,0
454,10,22,gamma,1,1,0,0,0,2.79541473e-06,2.79541473e-06,0,0,33.95731896,0,0,1
454,11,22,gamma,1,2,0,0,0,-3.098712932e-05,3.098712932e-05,0,0,-36.36291042,0,0,1
454,12,15,tau-,23,7,0,751.8975443,-809.9585945,-118.8973437,1111.540632,1.77682,1105.161908,-0.107377183,-0.822555444,-1,0
454,13,-16,nu_taubar,23,7,0,182.7057562,-174.4584533,-63.67811216,260.5226425,0,252.6205559,-0.249474353,-0.7623111986,0,0
454,14,15,tau-,1,12,0,751.8477516,-809.9047526,-118.8897592,1111.466905,1.77682,1105.088571,-0.1073774577,-0.8225553183,-1,1
454,15,22,gamma,1,12,0,0.04984164803,-0.0538885728,-0.007601528065,0.07379668953,0,0.07340414264,-0.1033730026,-0.8243923288,0,1
454,16,-16,nu_taubar,1,13,13,182.7057073,-174.4584066,-63.6780951,260.5225727,0,252.6204883,-0.249474353,-0.7623111986,0,1
454,17,-13,mu+,23,9,0,5674.297248,-892.8232949,357.2759379,5755.208841,0.10566,5744.10852,0.06215864005,-0.1560656378,1,0
454,18,14,nu_mu,23,9,0,-6608.970758,1877.287057,-174.6884241,6872.642667,0,6870.422198,-0.02542341681,2.864831101,0,0
454,19,-13,mu+,1,17,0,5674.293587,-892.8227184,357.2757069,5755.205127,0.10566,5744.104814,0.06215863996,-0.1560656377,1,1
454,20,22,gamma,1,17,0,0.00366078758,-0.000576525306,0.0002310297642,0.003713101384,0,0.003705907059,0.06230063954,-0.1562037272,0,1
454,21,14,nu_mu,1,18,18,-6608.970758,1877.287057,-174.6884241,6872.642667,0,6870.422198,-0.02542341681,2.864831101,0,1
455,0,90,system,11,0,0,0,0,0,14000,14000,0,inf,0,0,0
455,1,13,mu-,4,0,0,0,0,6999.999999,7000,0.10566,0,55.59851447,0,-1,0
455,2,-13,mu+,4,0,0,0,0,-6999.999999,7000,0.10566,0,-55.59851447,0,1,0
455,3,13,mu-,21,7,7,0,0,6999.999848,6999.999848,0,0,55.59851445,0,-1,0
455,4,-13,mu+,21,8,0,0,0,-6961.413975,6961.413975,0,0,-55.59298693,0,1,0
455,5,-24,W-,22,3,4,16.89193671,-1.024857712,6999.511123,6999.999538,80.93939616,16.92299793,6.718070707,-0.06059713532,-1,0
455,6,24,W+,22,3,4,-16.89193671,1.024857712,-6960.92525,6961.414285,80.7596735,16.92299793,-6.712542819,3.080995518,1,0
455,7,13,mu-,42,1,0,2.706168623e-13,8.205935931e-14,6999.999848,6999.999848,0,2.827847672e-13,38.44090291,0.294418161,-1,0
455,8,-13,mu+,41,2,0,-2.706723734e-13,-8.210099267e-14,-6999.999965,6999.999965,0,2.828499721e-13,-38.44067238,-2.847090584,1,0
455,9,-24,W-,44,5,5,16.89192231,-1.024862077,6999.509436,6999.997851,80.93939616,16.92298383,6.718071299,-0.06059744432,-1,0
455,10,24,W+,44,6,6,-17.30233762,0.9004203303,-6960.925946,6961.415972,80.7596735,17.32575089,-6.689022627,3.08959917,1,0
455,11,22,gamma,1,8,0,0.4104153058,0.124441747,-38.58360635,38.58598976,0,0.4288664962,-5.192615153,0.2943985205,0,1
455,12,-24,W-,51,9,0,16.91017603,-1.039462543,6999.477025,6999.965489,80.93939616,16.9420936,6.716938089,-0.06139240019,-1,0
455,13,22,gamma,1,9,0,-0.01826426669,0.0146010147,0.02816586517,0.03660722646,0,0.02338317917,1.01887334,2.467198969,0,1
455,14,24,W+,52,10,10,-17.30232706,0.9004197812,-6960.921701,6961.411727,80.7596735,17.32574032,-6.689022627,3.08959917,1,0
455,15,24,W+,51,14,0,-17.30232706,0.9004197812,-6960.921701,6961.411727,80.7596735,17.32574032,-6.689022627,3.08959917,1,0
455,16,22,gamma,1,14,0,-1.55720057e-13,-3.543106559e-14,-1.859523613e-11,1.859592189e-11,0,1.597000206e-13,-5.45052914,-2.917870935,0,1
455,17,-24,W-,52,12,12,16.91017603,-1.039462543,6999.477025,6999.965489,80.93939616,16.9420936,6.716938089,-0.06139240019,-1,0
455,18,22,gamma,1,1,0,0,0,0.0001519262451,0.0001519262451,0,0,37.95273366,0,0,1
455,19,22,gamma,1,2,0,0,0,-3.542425657e-05,3.542425657e-05,0,0,-36.49673528,0,0,1
455,20,13,mu-,23,17,0,36.97006642,-23.67956307,5545.847092,5546.02087,0.10566,43.90338846,5.531976,-0.5696723387,-1,0
455,21,-14,nu_mubar,23,17,0,-20.05989039,22.64010053,1453.629933,1453.944619,0,30.24852649,4.565627053,2.295841396,0,0
455,22,13,mu-,1,20,0,34.27636834,-21.95855076,5141.09931,5141.260466,0.10566,40.70684682,5.531788758,-0.5697616721,-1,1
455,23,22,gamma,1,20,0,2.693692148,-1.72100563,404.7482115,404.7608338,0,3.196535275,5.53436045,-0.5685339453,0,1
455,24,-14,nu_mubar,1,21,21,-20.05988447,22.64009384,1453.629503,1453.944189,0,30.24851755,4.565627053,2.295841396,0,1
455,25,-13,mu+,23,15,0,-38.62766035,15.54435509,-5992.236788,5992.381451,0.10566,41.6380009,-5.662366059,2.759006,1,0
455,26,14,nu_mu,23,15,0,21.32533329,-14.64393531,-968.6849133,969.030276,0,25.869184,-4.316212367,-0.6017384562,0,0
455,27,-13,mu+,1,25,0,-38.62745097,15.54427047,-5992.204381,5992.349043,0.10566,41.63777507,-5.662366075,2.759006009,1,1
455,28,22,gamma,1,25,0,-0.0002093818428,8.462060539e-05,-0.03240690745,0.03240769433,0,0.000225834902,-5.659481983,2.757518196,0,1
455,29,14,nu_mu,1,26,26,21.32533329,-14.64393531,-968.6849132,969.030276,0,25.869184,-4.316212367,-0.6017384562,0,1
456,0,90,system,11,0,0,0,0,0,14000,14000,0,inf,0,0,0
456,1,13,mu-,4,0,0,0,0,6999.999999,7000,0.10566,0,55.59851447,0,-1,0
456,2,-13,mu+,4,0,0,0,0,-6999.999999,7000,0.10566,0,-55.59851447,0,1,0
456,3,13,mu-,21,7,0,0,0,6994.382556,6994.382556,0,0,55.59771165,0,-1,0
456,4,-13,mu+,21,8,8,0,0,-6988.894362,6988.894362,0,0,-55.59692669,0,1,0
456,5,-24,W-,22,3,4,848.246217,-3511.427372,-2984.896757,9293.019853,8025.021215,3612.429076,-0.753062237,-1.333769883,-1,0
456,6,24,W+,22,3,4,-848.246217,3511.427372,2990.384952,4690.257065,80.40738634,3612.429076,0.7542329724,1.80782277,1,0
456,7,13,mu-,41,12,12,-5.551115123e-17,-2.775557562e-17,6999.999996,6999.999996,0,6.206335383e-17,46.86518858,-2.677945045,-1,0
456,8,-13,mu+,42,13,0,-5.551115123e-17,-2.775557562e-17,-6988.894362,6988.894362,0,6.206335383e-17,-46.8636008,-2.677945045,1,0
456,9,-24,W-,44,5,5,848.068535,-3511.483924,-2984.894207,9293.024186,8025.021215,3612.44233,-0.7530593558,-1.33382137,-1,0
456,10,24,W+,44,6,6,-848.4625591,3511.358515,2990.397653,4690.252745,80.40738634,3612.412952,0.7542385272,1.80788546,1,0
456,11,22,gamma,43,7,0,0.3940240536,0.1254088248,5.602187928,5.617427517,0,0.4135000944,3.300761162,0.3081392818,0,0
456,12,13,mu-,42,1,0,-3.39292483e-12,-3.875857968e-12,6999.999996,6999.999996,0,5.151137145e-12,35.53861623,-2.28985265,-1,0
456,13,-13,mu+,41,2,0,3.392897074e-12,3.875788579e-12,-6999.999719,6999.999719,0,5.151066653e-12,-35.53862987,0.8517351853,1,0
456,14,-24,W-,44,9,9,848.229277,-3511.300302,-2984.937928,9292.983517,8025.021215,3612.301582,-0.7530935046,-1.333766182,-1,0
456,15,24,W+,44,10,10,-848.4403046,3511.383937,2990.437893,4690.293407,80.40738634,3612.432436,0.7542436685,1.807877819,1,0
456,16,22,gamma,1,11,11,0.3940242531,0.1254090527,5.602193565,5.617433158,0,0.4135003537,3.30076154,0.3081396607,0,1
456,17,22,gamma,1,13,0,-0.1829966588,-0.2090441706,-11.10188151,11.10535728,0,0.277825921,-4.381178853,-2.289851183,0,1
456,18,22,gamma,1,1,0,0,0,3.915535672e-06,3.915535672e-06,0,0,34.29429063,0,0,1
456,19,22,gamma,1,2,0,0,0,-0.0002810234801,0.0002810234801,0,0,-38.56777671,0,0,1
456,20,15,tau-,1,14,0,663.4950061,-1907.809688,2706.469802,3377.120871,1.77682,2019.891935,1.102551004,-1.236102028,-1,1
456,21,-16,nu_taubar,1,14,0,184.7342709,-1603.490614,-5691.40773,5915.862647,0,1614.09693,-1.972856035,-1.456094436,0,1
456,22,-11,e+,23,15,0,-244.0262155,1168.913662,980.4601984,1545.059916,0.000511,1194.113874,0.7490426453,1.776603714,1,0
456,23,12,nu_e,23,15,0,-604.4140891,2342.470275,2009.977695,3145.233491,0,2419.190646,0.7565750435,1.823312832,0,0
456,24,-11,e+,1,22,0,-244.0181887,1168.865989,980.4227042,1544.998789,0.000511,1194.065567,0.7490440496,1.776605293,1,1
456,25,22,gamma,1,22,0,-0.01316668905,0.06759288502,0.05458675968,0.08787419495,0,0.06886334153,0.7269439764,1.763181151,0,1
456,26,12,nu_e,1,23,23,-604.4089492,2342.450355,2009.960602,3145.206744,0,2419.170073,0.7565750435,1.823312832,0,1
457,0,90,system,11,0,0,0,0,0,14000,14000,0,inf,0,0,0
457,1,13,mu-,4,0,0,0,0,6999.999999,7000,0.10566,0,55.59851447,0,-1,0
457,2,-13,mu+,4,0,0,0,0,-6999.999999,7000,0.10566,0,-55.59851447,0,1,0
457,3,13,mu-,21,10,0,0,0,6997.922992,6997.922992,0,0,55.59821771,0,-1,0
457,4,-13,mu+,21,11,11,0,0,-6999.999998,6999.999998,0,0,-55.59851447,0,1,0
457,5,-24,W-,22,3,4,2350.571044,6240.948864,-2123.447074,6999.295782,80.54192123,6668.929971,-0.3132602881,1.210591422,-1,0
457,6,24,W+,22,3,4,-2350.571044,-6240.948864,2121.370068,6998.627209,77.10305847,6668.929971,0.3129635101,-1.931001232,1,0
457,7,-24,W-,51,5,0,2339.970807,6211.454904,-2113.818491,6966.516419,80.54192123,6637.592591,-0.3133104633,1.210519761,-1,0
457,8,22,gamma,51,5,0,10.59900278,29.49068435,-9.627469191,32.78303656,0,31.33750665,-0.3025804329,1.225770483,0,0
457,9,24,W+,52,6,6,-2350.56981,-6240.945588,2121.368954,6998.623535,77.10305847,6668.92647,0.3129635101,-1.931001232,1,0
457,10,13,mu-,41,1,0,3.330669074e-16,-1.110223025e-16,6999.999994,6999.999994,0,3.510833469e-16,45.13232063,-0.3217505544,-1,0
457,11,-13,mu+,42,2,0,2.220446049e-16,-3.330669074e-16,-6999.999998,6999.999998,0,4.002966042e-16,-45.0011385,-0.9827937232,1,0
457,12,-24,W-,44,7,7,2340.428528,6210.973758,-2111.989902,6965.686546,80.54192123,6637.303723,-0.3130611487,1.210429671,-1,0
457,13,24,W+,44,9,9,-2349.709585,-6241.849837,2122.412132,6999.457312,77.10305847,6669.469583,0.3130878746,-1.930832742,1,0
457,14,22,gamma,1,8,8,10.60118689,29.48838847,-9.618799461,32.7791324,0,31.33608492,-0.302329278,1.225680111,0,1
457,15,22,gamma,1,10,0,-1.320129754,1.387690262,-0.8034353855,2.077001505,0,1.915313768,-0.4080605236,2.331249518,0,1
457,16,22,gamma,1,1,0,0,0,6.335169928e-06,6.335169928e-06,0,0,34.77545512,0,0,1
457,17,22,gamma,1,2,0,0,0,-1.803738996e-06,1.803738996e-06,0,0,-33.51920021,0,0,1
457,18,11,e-,23,12,0,434.8502237,1243.135367,-425.9751201,1384.17306,0.000511,1316.996681,-0.318054807,1.234298637,-1,0
457,19,-12,nu_ebar,23,12,0,1905.578304,4967.838391,-1686.014781,5581.513486,0,5320.775033,-0.3117972674,1.204522158,0,0
457,20,11,e-,1,18,0,433.9831879,1240.66335,-425.1290206,1381.420153,0.000511,1314.377022,-0.3180556861,1.234300304,-1,1
457,21,22,gamma,1,18,0,0.8680015874,2.474534516,-0.8469539889,2.755735634,0,2.622355396,-0.3176077638,1.233432423,0,1
457,22,-12,nu_ebar,1,19,19,1905.577338,4967.835874,-1686.013927,5581.510658,0,5320.772337,-0.3117972674,1.204522158,0,1
457,23,-13,mu+,1,13,0,-356.0942297,-1025.155014,339.4964404,1137.103226,0.10566,1085.240021,0.3079407387,-1.905114173,1,1
457,24,14,nu_mu,1,13,0,-1993.615355,-5216.694823,1782.915692,5862.354086,0,5584.658187,0.3140638982,-1.935829979,0,1
458,0,90,system,11,0,0,0,0,0,14000,14000,0,inf,0,0,0
458,1,13,mu-,4,0,0,0,0,6999.999999,7000,0.10566,0,55.59851447,0,-1,0
458,2,-13,mu+,4,0,0,0,0,-6999.999999,7000,0.10566,0,-55.59851447,0,1,0
458,3,13,mu-,21,7,0,0,0,6439.229321,6439.229321,0,0,55.51501318,0,-1,0
458,4,-13,mu+,21,8,8,0,0,-6999.999669,6999.999669,0,0,-55.59851442,0,1,0
458,5,-24,W-,22,3,4,-2294.834228,-1319.920641,977.8814626,10376.07444,9984.899295,2647.348604,0.3614589472,-2.619630349,-1,0
458,6,24,W+,22,3,4,2294.834228,1319.920641,-1538.65181,3063.154554,83.73647207,2647.348604,-0.5526415093,0.5219623045,1,0
458,7,13,mu-,41,1,0,0,5.684341886e-14,6999.999883,6999.999883,0,5.684341886e-14,40.04528854,1.570796327,-1,0
458,8,-13,mu+,42,2,0,0,5.684341886e-14,-6999.999669,6999.999669,0,5.684341886e-14,-40.04528851,1.570796327,1,0
458,9,-24,W-,44,5,5,-2389.275988,-1767.466197,1509.384658,10526.58693,9984.899295,2971.965091,0.4882436886,-2.504684078,-1,0
458,10,24,W+,44,6,6,2282.153474,1259.82842,-1296.564652,2912.642068,83.73647207,2606.797293,-0.4788657611,0.5044041903,1,0
458,11,22,gamma,1,7,0,107.1225145,507.6377766,-212.819792,560.7705495,0,518.8172562,-0.3994907453,1.362825924,0,1
458,12,24,W+,51,10,0,2281.503551,1259.667182,-1296.445786,2912.010188,83.73647207,2606.150391,-0.4789354642,0.5044705488,1,0
458,13,22,gamma,1,10,0,0.6199644628,0.1430285741,-0.1012791543,0.644259711,0,0.63624925,-0.158516877,0.2267373628,0,1
458,14,-24,W-,52,9,9,-2389.24603,-1767.447987,1509.367071,10526.57455,9984.899295,2971.930177,0.4882437322,-2.504683009,-1,0
458,15,22,gamma,1,1,0,0,0,0.0001172486227,0.0001172486227,0,0,37.69363514,0,0,1
458,16,22,gamma,1,2,0,0,0,-0.0003312821718,0.0003312821718,0,0,-38.73230898,0,0,1
458,17,13,mu-,1,14,0,-2615.871027,-4724.226559,3946.217372,6688.327845,0.10566,5400.101648,0.6776899076,-2.076486609,-1,1
458,18,-14,nu_mubar,1,14,0,226.624997,2956.778572,-2436.8503,3838.246709,0,2965.450795,-0.7495598851,1.494299974,0,1
458,19,-13,mu+,23,12,0,1867.312931,1033.124879,-1025.205568,2367.541144,0.10566,2134.058246,-0.4636143852,0.5053489282,1,0
458,20,14,nu_mu,23,12,0,414.1906195,226.542303,-271.2402177,544.4690441,0,472.0966896,-0.5468741793,0.5004999268,0,0
458,21,-13,mu+,1,19,0,1867.305262,1033.120632,-1025.201359,2367.531419,0.10566,2134.04948,-0.4636143861,0.5053489269,1,1
458,22,22,gamma,1,19,0,0.007669447141,0.004246302251,-0.004209354283,0.009724719314,0,0.00876649886,-0.4633996696,0.5056524555,0,1
458,23,14,nu_mu,1,20,20,414.1906193,226.5423029,-271.2402176,544.4690439,0,472.0966894,-0.5468741793,0.5004999268,0,1
459,0,90,system,11,0,0,0,0,0,14000,14000,0,inf,0,0,0
459,1,13,mu-,4,0,0,0,0,6999.999999,7000,0.10566,0,55.59851447,0,-1,0
459,2,-13,mu+,4,0,0,0,0,-6999.999999,7000,0.10566,0,-55.59851447,0,1,0
459,3,13,mu-,21,7,0,0,0,6551.704605,6551.704605,0,0,55.53232958,0,-1,0
459,4,-13,mu+,21,8,8,0,0,-6999.999746,6999.999746,0,0,-55.59851443,0,1,0
459,5,-24,W-,22,3,4,60.61483695,-194.7376839,6548.120736,6551.787064,80.19749765,203.9532397,4.16243225,-1.269037859,-1,0
459,6,24,W+,22,3,4,-60.61483695,194.7376839,-6996.415878,6999.917287,86.08117529,203.9532397,-4.228622088,1.872554794,1,0
459,7,13,mu-,41,12,0,2.842170943e-14,-8.881784197e-16,6820.20571,6820.20571,0,2.843558383e-14,40.71192718,-0.03123983343,-1,0
459,8,-13,mu+,42,13,13,-2.842170943e-14,2.664535259e-15,-6999.999746,6999.999746,0,2.854633628e-14,-40.73406037,3.048115872,1,0
459,9,-24,W-,44,5,5,308.2919574,-207.0996579,6623.639955,6634.528777,80.19749765,371.3949371,3.575066571,-0.5915237199,-1,0
459,10,24,W+,44,6,6,-60.54863656,194.7343798,-6911.545272,6915.088982,86.08117529,203.9304196,-4.216534422,1.872249655,1,0
459,11,22,gamma,43,7,0,-247.7433208,12.36527817,108.111281,270.5876978,0,248.0517146,0.4231043872,3.091722387,0,0
459,12,13,mu-,41,1,0,-3.552713679e-15,0,6999.999991,6999.999991,0,3.552713679e-15,42.81787727,3.141592654,-1,0
459,13,-13,mu+,42,2,0,-5.329070518e-15,-1.776356839e-15,-6999.999746,6999.999746,0,5.61733355e-15,-42.35973187,-2.819842099,1,0
459,14,-24,W-,44,9,9,281.4533111,-229.3239865,6625.627125,6636.050926,80.19749765,363.0502129,3.59805611,-0.6836915005,-1,0
459,15,24,W+,44,10,10,-60.55581013,194.7284395,-6909.5116,6913.056249,86.08117529,203.9268773,-4.216257627,1.872291895,1,0
459,16,22,gamma,1,11,11,-248.509925,11.73047478,107.7009354,271.0982817,0,248.7866292,0.4204106761,3.094424421,0,1
459,17,22,gamma,1,12,0,27.61242405,22.86507216,176.1837845,179.7942808,0,35.85048796,2.295511937,0.6916251165,0,1
459,18,24,W+,51,15,0,-64.78522338,192.2557693,-6783.779998,6787.35887,86.08117529,202.8778105,-4.203056571,1.895820024,1,0
459,19,22,gamma,1,15,0,4.23216667,2.470426686,-125.666781,125.762292,0,4.900432913,-3.937837383,0.5283675425,0,1
459,20,-24,W-,52,14,14,281.4505577,-229.3217429,6625.562304,6635.986012,80.19749765,363.0466612,3.59805611,-0.6836915003,-1,0
459,21,-24,W-,51,20,0,281.4507518,-229.3220503,6625.561726,6635.985455,80.19749765,363.0470058,3.598055075,-0.683691819,-1,0
459,22,22,gamma,1,20,0,-0.0001947323119,0.000309311966,0.0005089593599,0.000626605295,0,0.0003655059037,1.133602868,2.132672356,0,1
459,23,24,W+,52,18,18,-64.78522272,192.2557673,-6783.779929,6787.358802,86.08117529,202.8778084,-4.203056571,1.895820024,1,0
459,24,-24,W-,51,21,0,281.4507518,-229.3220503,6625.561726,6635.985455,80.19749765,363.0470058,3.598055075,-0.683691819,-1,0
459,25,22,gamma,1,21,0,1.707490515e-11,-1.896693604e-11,1.22949423e-10,1.255701305e-10,0,2.552052211e-11,2.276038612,-0.8378454217,0,1
459,26,24,W+,52,23,23,-64.78522272,192.2557673,-6783.779929,6787.358802,86.08117529,202.8778084,-4.203056571,1.895820024,1,0
459,27,22,gamma,1,1,0,0,0,8.962057109e-06,8.962057109e-06,0,0,35.12233827,0,0,1
459,28,22,gamma,1,2,0,0,0,-0.0002535753547,0.0002535753547,0,0,-38.46499952,0,0,1
459,29,13,mu-,23,24,0,259.4605324,-182.3965624,5944.747582,5953.201836,0.10566,317.1565447,3.624725863,-0.6127257382,-1,0
459,30,-14,nu_mubar,23,24,0,21.99021941,-46.92548791,680.8141442,682.7836188,0,51.82249671,3.270057545,-1.132566401,0,0
459,31,13,mu-,1,29,0,259.2166991,-182.2142499,5938.874631,5947.321012,0.10566,316.852221,3.62469749,-0.6126975912,-1,1
459,32,22,gamma,1,29,0,0.2444167985,-0.1835576016,5.891015451,5.898940244,0,0.3056680626,3.652503485,-0.6441423344,0,1
459,33,-14,nu_mubar,1,30,30,21.98963592,-46.9242428,680.7960796,682.7655019,0,51.82112166,3.270057545,-1.132566401,0,1
459,34,-13,mu+,1,26,0,-72.43100666,162.6974904,-6354.220723,6356.715955,0.10566,178.091898,-4.26791836,1.989641578,1,1
459,35,14,nu_mu,1,26,0,7.645783944,29.55827691,-429.5592066,430.6428471,0,30.5311275,-3.338420571,1.317676217,0,1
460,0,90,system,11,0,0,0,0,0,14000,14000,0,inf,0,0,0
460,1,13,mu-,4,0,0,0,0,6999.999999,7000,0.10566,0,55.59851447,0,-1,0
460,2,-13,mu+,4,0,0,0,0,-6999.999999,7000,0.10566,0,-55.59851447,0,1,0
460,3,13,mu-,21,1,0,0,0,6999.999873,6999.999873,0,0,55.59851445,0,-1,0
460,4,-13,mu+,21,2,0,0,0,-6999.999723,6999.999723,0,0,-55.59851443,0,1,0
460,5,-24,W-,22,3,4,-1513.65299,1447.628138,2511.230331,3270.986672,79.39412625,2094.462366,1.015323604,2.37848684,-1,0
460,6,24,W+,22,3,4,1513.65299,-1447.628138,-2511.230182,10729.01292,10218.54533,2094.462366,-1.015323559,-0.7631058135,1,0
460,7,-24,W-,51,5,0,-1502.125971,1435.262643,2492.477157,3245.782971,79.39412625,2077.585446,1.015780417,2.378953407,-1,0
460,8,22,gamma,1,5,0,-11.51130293,12.35046341,18.7270991,25.21404931,0,16.88324737,0.9565293519,2.321041402,0,1
460,9,24,W+,52,6,6,1513.637274,-1447.613107,-2511.204107,10729.00258,10218.54533,2094.440618,-1.015323559,-0.7631058135,1,0
460,10,-24,W-,51,7,0,-1502.114804,1435.236744,2492.437541,3245.735929,79.39412625,2077.559481,1.015777808,2.378958707,-1,0
460,11,22,gamma,1,7,0,-0.01058867516,0.02534642269,0.03865631801,0.04742227438,0,0.02746927711,1.14219256,1.966517124,0,1
460,12,24,W+,52,9,9,1513.636695,-1447.612554,-2511.203147,10729.0022,10218.54533,2094.439818,-1.015323558,-0.7631058136,1,0
460,13,22,gamma,1,1,0,0,0,0.0001270722751,0.0001270722751,0,0,37.7740945,0,0,1
460,14,22,gamma,1,2,0,0,0,-0.0002767608321,0.0002767608321,0,0,-38.55249219,0,0,1
460,15,11,e-,23,10,0,-1076.164659,1064.694617,1851.742245,2391.788942,0.000511,1513.837838,1.030747708,2.36155212,-1,0
460,16,-12,nu_ebar,23,10,0,-425.9501451,370.5421269,640.6952966,853.9469873,0,564.5661998,0.973584534,2.425647642,0,0
460,17,11,e-,51,15,0,-919.1757789,909.2700241,1581.55477,2042.78525,0.000511,1292.9254,1.030764806,2.361612019,-1,0
460,18,22,gamma,51,15,0,-156.9923807,155.4276389,270.1927413,349.0107104,0,220.9170852,1.030646446,2.361202904,0,0
460,19,-12,nu_ebar,1,16,16,-425.9466442,370.5390813,640.6900307,853.9399686,0,564.5615595,0.973584534,2.425647642,0,1
460,20,11,e-,1,17,0,-916.9498948,907.0686942,1577.72517,2037.838913,0.000511,1289.794839,1.030764717,2.361611707,-1,1
460,21,22,gamma,1,17,0,-2.360847388,2.334948059,4.06187928,5.246374569,0,3.320479307,1.030792375,2.361709864,0,1
460,22,22,gamma,1,18,18,-156.8574197,155.2940231,269.9604658,348.7106778,0,220.7271703,1.030646446,2.361202904,0,1
